TIME							CHAIN_CONFIG.LOCAL_ADDRESS				CHAIN_CONFIG.CHAIN_LENGTH				CHAIN_CONFIG.PROPAGATION_MODE			CHAIN_CONFIG.BUS_MODE					last_probe_tx_time_ms					probe_timeout_ms						probe_timeout_occurred					probe_packet_received					terminating_node						propagation_queued						assignment_complete						discovery_complete						rx_drop_start								rx_drop_duration						rx_low									show_called_once						upstream_packets_receieved					time_ms_now									time_us_now										esp_get_free_heap_size()					uxTaskGetStackHighWaterMark(cpu_task)		uxTaskGetStackHighWaterMark(gpu_task)		frame_blending_amount						debug_led_opacity							fade_in_complete						GLOBAL_LED_BRIGHTNESS						freeze_led_image						transition_complete_flag				system_state_changed					current_system_state					system_state_transition_progress			system_state_transition_progress_shaped		transition_start_ms							transition_end_ms						transition_running						last_gpu_check_in							system_ready							SYSTEM_STATE.BRIGHTNESS						SYSTEM_STATE.TRANSITION_TYPE			SYSTEM_STATE.TRANSITION_DURATION_MS		SYSTEM_STATE.TOUCH_ACTIVE				SYSTEM_STATE.TOUCH_VALUE				STORAGE.TOUCH_THRESHOLD					STORAGE.TOUCH_HIGH_LEVEL				STORAGE.TOUCH_LOW_LEVEL					character_state_changed					current_character_state					dither_index
2023-09-23 21:53:46				0										1										1										1										93										298										1										0										1										0										1										1										18885										0										1										1										458										18897										22935										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										18826										0										0										18921										1										1.00										0										250										0										38										nan										nan										nan										0										0										3
2023-09-23 21:53:46				0										1										1										1										93										298										1										0										1										0										1										1										19135										0										0										1										474										19153										17277										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.48										0.48										19142										0										1										19176										1										1.00										0										250										0										38										nan										nan										nan										1										1										4
2023-09-23 21:53:46				0										1										1										1										93										298										1										0										1										0										1										1										19339										0										0										1										486										19404										5995										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										19346										0										0										19427										1										1.00										0										250										0										38										nan										nan										nan										0										1										7
2023-09-23 21:53:47				0										1										1										1										93										298										1										0										1										0										1										1										19585										0										0										1										498										19652										57304										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										19592										0										0										19676										1										1.00										0										250										0										38										nan										nan										nan										0										0										7
2023-09-23 21:53:47				0										1										1										1										93										298										1										0										1										0										1										1										19891										0										1										1										510										19904										46688										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										19840										0										0										19926										1										1.00										0										250										0										37										nan										nan										nan										0										1										1
2023-09-23 21:53:47				0										1										1										1										93										298										1										0										1										0										1										1										20141										0										0										1										522										20153										34092										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										20085										0										0										20177										1										1.00										0										250										0										38										nan										nan										nan										0										0										0
2023-09-23 21:53:47				0										1										1										1										93										298										1										0										1										0										1										1										20391										0										0										1										538										20411										29697										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.48										0.48										20399										0										1										20434										1										1.00										0										250										0										38										nan										nan										nan										1										1										2
2023-09-23 21:53:48				0										1										1										1										93										298										1										0										1										0										1										1										20594										0										0										1										550										20659										15725										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										20602										0										0										20684										1										1.00										0										250										0										37										nan										nan										nan										0										1										4
2023-09-23 21:53:48				0										1										1										1										93										298										1										0										1										0										1										1										20841										0										0										1										562										20909										3189										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										20848										0										0										20932										1										1.00										0										250										0										38										nan										nan										nan										0										0										7
2023-09-23 21:53:48				0										1										1										1										93										298										1										0										1										0										1										1										21147										0										0										1										574										21159										56743										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										21097										0										0										21183										1										1.00										0										250										0										38										nan										nan										nan										0										1										0
